timestamp,symbol,side,quantity,price,fee,realized_pnl,intent_id,fill_id
2024-09-30T07:00:00+00:00,BTC/USDT,SELL,0.001665,64323.82200,0.10709916363000,6.498626634908325,8c02440f-29d8-492b-b482-48346c87a8ac,18170f87-2cb5-446e-bac4-b40eb03d5299
2024-10-05T10:00:00+00:00,BTC/USDT,BUY,0.001613,62283.136005,0.100462698376065,0,718d683e-a73d-4c62-b275-c4b2afffd5d5,7a5446d9-1958-4d35-9d5c-83b15c8f718f
2024-10-05T22:00:00+00:00,BTC/USDT,SELL,0.001613,61826.721175,0.099726501255275,-0.936386320421340,6998e89e-ec80-40bc-b01f-fc6c02953908,2804e2e5-0268-4299-b521-b053e54b6a07
2024-10-05T23:00:00+00:00,BTC/USDT,BUY,0.001618,62070.539760,0.100430133331680,0,23a1ea5b-bf38-4c36-87d2-793e58f34c6c,aed91947-8521-4f9f-b981-5049dcf37d38
2024-10-06T04:00:00+00:00,BTC/USDT,SELL,0.001618,61847.720670,0.100069612044060,-0.561021032995740,9174e191-0af8-4742-8259-9dfb4d44af37,6e7b3f1b-f8bb-427d-b7eb-a23f01040270
2024-10-06T12:00:00+00:00,BTC/USDT,BUY,0.001617,62132.970960,0.100469014042320,0,9e4e4239-c738-4cac-98a6-e927cc3509a5,cde4d31b-b40f-4571-aef0-9b485ac7f306
2024-10-08T21:00:00+00:00,BTC/USDT,SELL,0.001617,62368.819990,0.100850381923830,0.180048485543850,b20d2300-f247-4d79-b921-3cf4eff8237e,a5f215b9-329a-4536-a291-0fcd31bdec8b
2024-10-11T20:00:00+00:00,BTC/USDT,BUY,0.001592,63117.54300,0.10048312845600,0,bcc68264-3cd9-4a31-890f-23e468cd6502,4967e628-efd1-4280-90ca-c29603245a2f
2024-10-21T22:00:00+00:00,BTC/USDT,SELL,0.001592,67769.308395,0.107888738964840,7.197238641419160,41f94433-cbeb-4fcd-b0ab-a3a49cc261ba,6ed15517-a0f5-40dc-93fa-598b78fecde7
2024-10-24T19:00:00+00:00,BTC/USDT,BUY,0.001481,67865.905995,0.100509406778595,0,e9e40dd7-2c95-4b19-a48f-d0461c511276,06795477-81bf-40f2-a31a-341ec0f7e332
2024-10-25T23:00:00+00:00,BTC/USDT,SELL,0.001481,66593.116785,0.098624405958585,-2.084134632747180,a7bedc95-42aa-4441-95c4-bc49b5b7fe33,183fd510-ef5f-439a-aa45-baa725110c4e
2024-10-27T16:00:00+00:00,BTC/USDT,BUY,0.001482,67825.89600,0.10051797787200,0,00bd1351-9978-4456-8338-8bad883b74e4,c05582ba-e75a-4d89-b170-57cdb8d646f3
2024-11-01T03:00:00+00:00,BTC/USDT,SELL,0.001482,69545.100055,0.103065838281510,2.344276593356490,5fa5ed8e-f5d1-4902-ae14-ac3c7210ce8e,713a03be-fd60-406c-80df-9c2e5245348e
2024-11-05T19:00:00+00:00,BTC/USDT,BUY,0.001431,70265.104995,0.100549365247845,0,1a997b6f-93b3-4f25-b075-2997609aaa06,64881c7a-af00-45d1-9b46-546e0931e9e6
2024-11-25T19:00:00+00:00,BTC/USDT,SELL,0.001431,95092.43000,0.13607726733000,35.291275449577155,ebdf57eb-d8db-49f7-b116-ba60aa581ecb,5405c7ad-4cc6-462b-9c02-f05659f4f8c5
2024-11-28T01:00:00+00:00,BTC/USDT,BUY,0.001044,96600.27600,0.10085068814400,0,e9143db6-2551-455f-901c-4529e2621308,caab696f-34e3-41d2-8404-fdeb13f259ca
2024-12-02T12:00:00+00:00,BTC/USDT,SELL,0.001044,95081.105665,0.099264674314260,-1.786129192198260,de92ece5-5c47-47f4-9147-40d7e0faa692,7d41c61a-42a5-4967-9b46-c69516d7a406
2024-12-04T10:00:00+00:00,BTC/USDT,BUY,0.001041,96864.187890,0.100835619593490,0,2b3d8b61-d14f-4f9f-9f4c-edf08066431c,10fd1c2a-9ab1-4dc8-8071-8cbf383bc219
2024-12-04T16:00:00+00:00,BTC/USDT,SELL,0.001041,95694.92860,0.09961842067260,-1.417652961156090,35111f39-385a-47b3-a643-69069efb04af,9aa306ac-5cae-44d7-b589-4380069964f1
2024-12-04T20:00:00+00:00,BTC/USDT,BUY,0.001037,97258.244820,0.100856799878340,0,d71cf1a3-7096-48ef-aee9-c0e386f97769,ec111837-52e6-42db-9888-7f0af68136f5
2024-12-09T13:00:00+00:00,BTC/USDT,SELL,0.001037,98551.749475,0.102198164205575,1.138309363151085,d2cbbc3f-e5ba-4e2c-ae3b-27530b0024ac,5f86fe41-8d45-4681-8a8f-a595bd4bea55
2024-12-09T15:00:00+00:00,BTC/USDT,BUY,0.001006,100206.338130,0.100807576158780,0,3fc827c1-0712-470b-86d7-b7148b17a8f9,3a757b43-c914-4768-9fa6-b2edcdc55dbc
2024-12-09T16:00:00+00:00,BTC/USDT,SELL,0.001006,97763.09400,0.09834967256400,-2.657060843502780,d51e8b2e-d7be-497a-87ea-ca068e7a83bf,5d07948a-abc5-4b9a-879f-42dafea851b4
2024-12-11T17:00:00+00:00,BTC/USDT,BUY,0.001002,100626.28800,0.10082754057600,0,aef44f7d-ded5-4533-8567-9e5459240968,140653df-8c37-485f-9d09-19fdb04b3191
2024-12-18T21:00:00+00:00,BTC/USDT,SELL,0.001002,100796.256660,0.100997849173320,-0.031516792429320,c99b0202-e038-44f8-be04-97e3dc6db4d4,0cd222d9-feaa-40b9-8e0b-118e41c5ed4e
